76,76,76,76,76,76,76,79,113,124,117,117,121,72,76,76,76,76,79,113,116,124,117,122,120,71,73,73,75,114,117,121,74,83,76,76,76,76,76,76,76,80,73,73,73,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,113,116,124,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,76,81,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,79,114,117,117,122,120,72,76,76,76,76,79,114,117,117,122,120,71,82,76,76,79,114,117,123,119,74,83,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,113,124,117,117,117,117,117,117,117,117,121,74,77,77,83,76,76,76,76,76,79,113,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,79,115,118,118,120,71,82,76,76,76,76,79,114,117,122,120,71,82,76,76,76,79,114,117,117,123,119,74,83,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,123,116,116,119,74,83,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,80,73,73,73,73,82,76,76,76,76,81,78,114,117,121,71,82,76,76,76,76,79,114,117,117,117,121,71,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,123,119,74,83,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,73,73,73,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,77,78,113,124,117,121,72,76,76,76,76,81,78,114,117,117,117,121,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,119,74,77,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,76,76,76,81,77,77,77,77,78,113,116,124,117,122,120,72,76,76,76,76,79,113,124,117,117,117,121,74,83,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,120,72,76,76,76,76,79,115,125,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,76,76,76,79,113,116,116,116,116,124,117,117,117,121,71,82,76,76,76,76,79,114,117,117,117,117,123,119,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,122,118,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,73,73,82,76,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,81,77,77,83,76,76,81,78,114,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,79,114,117,117,117,117,122,120,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,121,71,73,73,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,76,79,115,125,117,117,117,117,117,117,117,117,117,117,117,
76,76,81,78,113,119,72,76,76,79,113,124,117,117,117,117,117,117,117,122,120,72,76,76,76,76,81,78,114,117,117,117,117,121,71,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,122,118,120,72,76,76,79,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,83,76,76,76,76,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,
76,81,78,113,124,121,72,76,76,79,114,117,117,117,117,117,117,122,118,120,71,82,76,76,76,76,79,113,124,117,117,122,118,120,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,121,71,73,82,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,119,72,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,
77,78,113,124,117,121,72,76,76,79,115,118,125,117,117,117,117,121,71,73,82,76,76,76,76,76,79,114,117,117,122,120,71,73,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,113,124,117,117,117,117,117,117,117,122,118,120,72,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,83,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,
116,116,124,117,117,121,72,76,76,80,73,75,114,117,117,117,122,120,72,76,76,76,76,76,76,81,78,114,117,122,120,71,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,77,77,77,78,113,124,117,117,117,117,117,117,117,117,121,71,73,82,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,119,72,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,122,120,72,76,76,76,76,79,114,117,117,117,121,71,82,76,76,76,76,76,76,79,113,124,117,121,71,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,113,116,116,116,124,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,122,120,71,82,76,76,76,76,79,114,117,117,117,121,72,76,76,76,76,76,76,76,79,114,117,117,121,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,77,83,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,77,83,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,121,71,82,76,76,76,76,81,78,114,117,117,117,121,72,76,76,76,81,77,77,77,78,114,117,117,121,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,119,72,76,76,81,77,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,119,74,77,83,76,81,78,113,124,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,121,72,76,76,76,81,77,78,113,124,117,117,117,121,72,76,76,81,78,113,116,116,116,124,117,117,121,74,77,83,76,76,76,81,83,76,76,76,76,76,76,76,76,76,76,76,81,77,77,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,81,78,113,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,125,117,117,117,117,123,116,119,74,77,78,113,124,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,121,72,76,76,81,78,113,116,124,117,117,117,117,121,72,76,76,79,113,124,117,117,117,117,117,117,123,116,119,74,77,77,77,78,72,76,76,76,76,76,76,76,76,76,81,77,78,113,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,77,78,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,124,117,117,117,117,117,117,123,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,121,74,77,77,78,113,124,117,117,117,117,117,117,121,72,76,81,78,114,117,117,117,117,117,117,117,117,117,123,116,116,116,116,119,74,77,77,77,77,77,77,77,77,77,78,113,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,123,116,116,116,116,124,117,117,117,117,117,117,117,121,72,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,116,116,116,116,116,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,117,117,122,118,118,118,118,118,125,117,121,74,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,117,122,120,71,73,73,73,75,114,117,123,116,116,116,124,117,117,122,118,118,118,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,122,120,71,82,76,76,76,79,114,117,117,117,117,117,117,117,117,121,71,73,73,73,73,75,115,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,122,118,120,71,82,76,76,76,76,79,115,125,117,117,117,117,117,117,117,121,72,76,76,76,76,80,73,73,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,71,73,82,76,76,76,76,76,80,75,114,117,117,117,117,117,122,118,120,72,76,76,76,76,76,76,76,80,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,71,73,73,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,72,76,76,76,76,76,76,76,76,79,114,117,117,117,117,122,120,71,73,82,76,76,76,76,76,76,76,76,80,75,115,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,71,82,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,72,76,76,76,76,76,76,76,76,79,114,117,117,117,117,121,71,82,76,76,76,76,76,76,76,76,76,76,76,80,73,75,115,125,117,117,117,117,117,117,117,122,118,118,118,125,117,117,117,117,117,117,117,122,118,120,71,82,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,72,76,76,76,76,76,76,76,81,78,114,117,117,117,117,121,72,76,76,76,81,77,77,77,83,76,76,76,76,76,76,80,75,115,118,125,117,117,122,118,118,120,71,73,75,114,117,117,117,117,117,117,117,121,71,73,82,76,76,81,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,118,120,71,73,73,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,72,76,76,76,76,76,76,76,79,113,124,117,117,117,117,121,74,77,77,77,78,113,116,119,74,83,76,76,76,76,76,76,80,73,75,115,118,125,121,71,73,73,82,76,79,114,117,117,117,117,117,117,117,121,72,76,76,76,81,78,113,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,71,73,73,73,73,82,76,76,79,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,72,76,76,76,76,76,76,76,79,114,117,117,117,117,117,123,116,116,116,116,116,124,117,123,119,74,77,83,76,76,76,76,76,76,80,73,75,115,120,72,76,76,76,76,79,115,118,118,125,117,117,117,117,121,74,77,77,77,78,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,82,76,76,76,76,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,72,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,119,74,77,83,76,76,76,76,76,76,80,73,73,82,76,76,76,76,80,73,73,75,114,117,117,117,117,123,116,116,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,72,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,121,74,83,76,76,76,76,81,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,119,74,83,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,82,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,123,119,72,76,76,76,81,78,113,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,119,74,77,77,77,77,83,76,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,72,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,121,74,83,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,116,119,74,77,77,77,77,77,83,76,81,77,77,78,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,82,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,123,119,72,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,116,116,119,72,76,79,113,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,76,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,121,74,83,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,123,119,74,77,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,117,123,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,81,77,77,77,77,78,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,72,76,81,77,77,78,113,116,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,118,118,125,117,117,117,122,120,71,73,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,74,77,78,113,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
118,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,71,73,73,73,75,115,125,122,118,120,71,82,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,123,116,116,116,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
73,73,73,75,115,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,82,76,76,76,80,75,115,120,71,73,82,76,76,76,79,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,80,73,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,120,72,76,76,76,76,76,80,73,73,82,76,76,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,117,117,122,120,71,73,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,79,115,125,117,117,117,117,117,117,117,117,117,117,122,120,71,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,118,118,118,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,80,75,114,117,117,117,117,117,117,117,117,117,117,121,71,82,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,81,78,114,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,122,120,71,73,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
76,76,76,76,76,76,76,79,115,125,117,117,117,117,117,117,117,117,117,121,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,113,124,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,121,71,82,76,80,75,115,125,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,
